0,1,2,3
Raj Makkne,Chicken Hakka Noodles,₹275,
Raj Makkne,Chicken Manchurian Noodles,₹230,
Raj Makkne,Chicken Schezwan Noodles,₹245,
Raj Makkne,Chicken Soft Noodles,₹245,
Raj Makkne,Egg Soft Noodles,₹200,
Raj Makkne,Mixed Non-Veg Noodles,₹300,
Raj Makkne,Chicken Cheese And Chips,₹200,
Raj Makkne,Chicken Cheese Shawarma,₹190,
Raj Makkne,Chicken Crispy Shawarma,₹160,
Raj Makkne,Chicken Garlic Shawarma,₹160,
Raj Makkne,Chicken Mayo Shawarma,₹190,
Raj Makkne,Chicken Schezwan Shawarma,₹160,
Raj Makkne,Chicken Shawarma,₹160,
Raj Makkne,Chicken Spl Shawarma,₹190,
Raj Makkne,Chicken Tikka Shawarma,₹190,
Raj Makkne,Dragon Shawarma,₹190,
Raj Makkne,Large Chicken Shawarma,₹220,
Raj Makkne,Large Mayo Chicken Shawarma,₹230,
Raj Makkne,Paneer Shawarma,₹130,
Raj Makkne,Peri Peri Chicken Shawarma,₹160,
Raj Makkne,Sahana Shawarma,₹190,
Raj Makkne,Kamju Pita Dry,₹300,[Chef's Special]
Raj Makkne,Kamju Pita Wet,₹275,[Chef's Special]
Raj Makkne,Kunda Lassi,₹135,
Raj Makkne,Liver Curry,₹275,
Raj Makkne,Mitti Dhahi,₹80,
Raj Makkne,Nattu Kodi Egur,₹380,[Chef's Special]
Raj Makkne,Natu Kodi Chillu Garri,₹410,
Raj Makkne,Natural Junnu,₹80,
Raj Makkne,Non-Veg Platter,₹675,Chicken Tandoori+Chicken Tikka+Chicken Kalmi[Chef's Special]
Raj Makkne,Paya Roti,₹340,[Chef's Special]
Raj Makkne,Raj Makkne Mixed Platter,₹945,[Chef's Special]
Raj Makkne,Veg Platter,₹410,Paneer+Mushroom+Potato+Vegetables [Chef's Special] [ Subject to Availability]
Raj Makkne,Fish Sizzler,₹435,
Raj Makkne,Grilled Chicken Sizzler,₹410,
Raj Makkne,Prawns Sizzler,₹435,
Raj Makkne,Non-Veg American Chopsuey,₹340,
Raj Makkne,Non-Veg Chinese Chopsuey,₹340,
Raj Makkne,Veg American Chopsuey,₹300,
Raj Makkne,Veg Chinese Chopsuey,₹300,
Raj Makkne,Coke,₹20,
Raj Makkne,Sprite,₹20,
Raj Makkne,Thumbs Up,₹20,
Lazeez Pista Haleem Point,Chicken Dum Biryani,₹240,
Lazeez Pista Haleem Point,Mutton Haleem [Serves 1],₹320,
Lazeez Pista Haleem Point,Chicken Fry Biryani,₹280,
Lazeez Pista Haleem Point,Chicken Curry,₹150,
Lazeez Pista Haleem Point,Shahi Tukda,₹70,
Lazeez Pista Haleem Point,Faluda Icecream,₹130,
Lazeez Pista Haleem Point,Sheer Kurma,₹70,
Lazeez Pista Haleem Point,Double Ka Meetha,₹70,
Lazeez Pista Haleem Point,Butter Naan,₹40,
Lazeez Pista Haleem Point,Mutton ka Paya,₹200,
Lazeez Pista Haleem Point,Mutton Dum Biryani,₹400,
Lazeez Pista Haleem Point,Chicken Dum Biryani,₹240,
Lazeez Pista Haleem Point,Chicken Fry Biryani,₹280,
Lazeez Pista Haleem Point,Chicken Curry Biryani,₹280,
Lazeez Pista Haleem Point,Mutton Haleem [Serves 1],₹320,
Lazeez Pista Haleem Point,Butter Naan,₹40,
Lazeez Pista Haleem Point,Kurbani Sweet,₹70,
Lazeez Pista Haleem Point,Kurbani Sweet with Ice cream,₹90,
Lazeez Pista Haleem Point,Double Ka Meetha,₹70,
Lazeez Pista Haleem Point,Double Ka Meetha With Ice Cream,₹90,
Lazeez Pista Haleem Point,Kaddu Ka Kheer,₹70,
Lazeez Pista Haleem Point,Kaddu Ka Halwa,₹70,
Lazeez Pista Haleem Point,Sheer Kurma,₹70,
Lazeez Pista Haleem Point,Shahi Tukda,₹70,
Lazeez Pista Haleem Point,Anjeer Ki Kheer,₹70,
Lazeez Pista Haleem Point,Gajar ka Halwa,₹70,
Lazeez Pista Haleem Point,Gulab Jamun,₹70,
Lazeez Pista Haleem Point,Faluda Icecream,₹130,
Lazeez Pista Haleem Point,Chicken 65,₹300,
Lazeez Pista Haleem Point,Chicken Manchurian,₹280,
Lazeez Pista Haleem Point,Kfc Chicken [4 Pieces],₹390,
Lazeez Pista Haleem Point,Chicken Majestic,₹300,
Lazeez Pista Haleem Point,Chicken Fry,₹150,
Lazeez Pista Haleem Point,Pepper Chicken,₹250,
Lazeez Pista Haleem Point,Apollo Chicken,₹375,
Lazeez Pista Haleem Point,Dragon Chicken [6 Pieces],₹260,
Lazeez Pista Haleem Point,Crispy Chicken [8 Pieces],₹390,
Lazeez Pista Haleem Point,Fish Chicken [10 Pieces],₹325,
Lazeez Pista Haleem Point,France Chicken [12 Pieces],₹450,
Lazeez Pista Haleem Point,Chicken Lollipop [4 Pieces],₹300,
Lazeez Pista Haleem Point,Butter Chicken,₹325,
Lazeez Pista Haleem Point,Ginger Chicken,₹325,
Lazeez Pista Haleem Point,Chicken Tikka Masala [6 Pieces],₹400,
Lazeez Pista Haleem Point,Kadhai Chicken,₹340,
Lazeez Pista Haleem Point,Dum ka Chicken,₹360,
Lazeez Pista Haleem Point,Chicken Curry,₹150,
Lazeez Pista Haleem Point,Tandoori Chicken [Full],₹580,
Lazeez Pista Haleem Point,Tandoori Chicken [Half],₹325,
Lazeez Pista Haleem Point,Tandoori Chicken Joint [Full],₹170,
Lazeez Pista Haleem Point,Tandoori Chicken Joint [Half],₹100,
Lazeez Pista Haleem Point,Chicken Kalmi Kebab [3 Pieces],₹300,
Lazeez Pista Haleem Point,Chicken Tangdi Kebab [3 Pieces],₹300,
Lazeez Pista Haleem Point,Chicken Tikka Kebab [8 Pieces],₹350,
Lazeez Pista Haleem Point,Murgh Hariyali Kebab [8 Pieces],₹350,
Lazeez Pista Haleem Point,Chicken Alishan Tikka [8 Pieces],₹650,
Lazeez Pista Haleem Point,Reshmi Kebab [8 Pieces],₹325,
Lazeez Pista Haleem Point,Banjara Kebab [8 Pieces],₹520,
Lazeez Pista Haleem Point,Afgani Tikka [8 Pieces],₹500,
Lazeez Pista Haleem Point,Malai Tikka [8 Pieces],₹520,
Lazeez Pista Haleem Point,Badam Milk,₹70,
Lazeez Pista Haleem Point,Pista Milk,₹70,
Bunnies Burger,Sloppy Joe Burger,₹169,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Onion+Capsicum+BBQ Sauce
Bunnies Burger,Devil Burger,₹149,Bun+Mayo+Lettuce+Chicken Patty+Devil Sauce
Bunnies Burger,Jack Daniel Burger,₹219,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Onion+JD Sauce
Bunnies Burger,Hola Burger,₹99,Bun+Mayo+Lettuce+Crispy Potato Patty+sauce
Bunnies Burger,The Quban Burger,₹189,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Chicken Salami+bbq sauce
Bunnies Burger,Special Fatty melt Burger,₹179,Bun+Mayo+Lettuce+Chicken Patty+Cheese [2 Slices]+BBQ Sauce+Burger with Double Cheese
Bunnies Burger,Boring Chicken Burger,₹119,Bun+Mayo+Chicken Patty+Lettuce
Bunnies Burger,Special Veg Cheese Burger,₹119,Bun+Mayo+Lettuce+Veg Patty+Cheese Slice+Sauce+Crispy Veg Patty
Bunnies Burger,Special Devil Burger,₹149,Bun+Mayo+Lettuce+Chicken Patty+Devil Sauce+Burger+Spicy Sauce
Bunnies Burger,Special Fatty melt Burger,₹179,Bun+Mayo+Lettuce+Chicken Patty+Cheese [2 Slices]+BBQ Sauce+Burger with Double Cheese
Bunnies Burger,Special Jack Daniel Burger,₹219,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Onion+JD Sauce+Burger
Bunnies Burger,Special Junglee Burger,₹129,Bun+Mayo+Lettuce+Chicken Patty+Junglee Sauce+Patty+Mexican Spicy Herbs
Bunnies Burger,Hola Burger,₹99,Bun+Mayo+Lettuce+Crispy Potato Patty+sauce
Bunnies Burger,Veg Cheese Burger,₹129,Bun+Mayo+Lettuce+Veg Patty+Cheese Slice+Sauce+Crispy Veg Patty
Bunnies Burger,Paneer Burger,₹139,Bun+Mayo+Lettuce+Paneer Patty+Sauce+Crispy Paneer Burger
Bunnies Burger,Boring Chicken Burger,₹119,Bun+Mayo+Chicken Patty+Lettuce
Bunnies Burger,Smokey Chicken Burger,₹189,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Grilled Pineapple+Smoked BBQ Sauce+Burger
Bunnies Burger,Junglee Burger,₹129,Bun+Mayo+Lettuce+Chicken Patty+Junglee Sauce
Bunnies Burger,Devil Burger,₹149,Bun+Mayo+Lettuce+Chicken Patty+Devil Sauce
Bunnies Burger,Humming Burger,₹159,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+BBQ Sauce
Bunnies Burger,Sloppy Joe Burger,₹169,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Onion+Capsicum+BBQ Sauce
Bunnies Burger,Fatty Melt Burger,₹179,Bun+Mayo+Lettuce+Chicken Patty+Cheese [2 Slices]+BBQ Sauce
Bunnies Burger,The Quban Burger,₹189,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Chicken Salami+bbq sauce
Bunnies Burger,Jack Daniel Burger,₹219,Bun+Mayo+Lettuce+Chicken Patty+Cheese Slice+Fried Egg+Onion+JD Sauce
Bunnies Burger,The Hulk Burger,₹229,Bun+Mayo+Lettuce+Chicken Patty [2 Pieces]+Cheese Slice+Fried Egg+BBQ Sauce
Sivakoti's Food Magic,Chicken Dum Biryani,₹280,
Sivakoti's Food Magic,Chicken Fry Biryani,₹290,
Sivakoti's Food Magic,Chicken Fried Rice,₹270,
Sivakoti's Food Magic,Chicken Ulavacharu Biryani,₹350,
Sivakoti's Food Magic,Fish Biryani,₹340,
Sivakoti's Food Magic,Chicken Mughlai Biryani,₹330,
Sivakoti's Food Magic,Boneless Chicken Curry,₹300,
Sivakoti's Food Magic,Mushroom 65,₹270,
Sivakoti's Food Magic,Veg Biryani,₹240,
Sivakoti's Food Magic,Dum Rice,₹210,
Sivakoti's Food Magic,Curd Rice,₹140,
Sivakoti's Food Magic,Chili Chicken + Chicken Dum Biryani Combo,₹550,
Sivakoti's Food Magic,Chili Chicken + Chicken Fry Biryani Combo,₹560,
Sivakoti's Food Magic,Lemon Chicken + Chicken Fried Rice Combo,₹550,
Sivakoti's Food Magic,(Dum+Fry) 2biryanis,₹560,
Sivakoti's Food Magic,Avakai Biryani,₹290,
Sivakoti's Food Magic,Cashew Biryani,₹320,
Sivakoti's Food Magic,Mixed Veg Biryani,₹300,
Sivakoti's Food Magic,Mushroom Biryani,₹290,
Sivakoti's Food Magic,Paneer Biryani,₹290,
Sivakoti's Food Magic,Paneer Tikka Biryani,₹330,
Sivakoti's Food Magic,Special Veg Biryani,₹330,
Sivakoti's Food Magic,Ulavacharu Biryani,₹300,
Sivakoti's Food Magic,Veg Biryani,₹240,
Sivakoti's Food Magic,Chicken Avakai Biryani,₹340,
Sivakoti's Food Magic,Boneless Chicken Biryani,₹310,
Sivakoti's Food Magic,Chicken Dum Biryani,₹280,
Sivakoti's Food Magic,Chicken Fry Biryani,₹290,
Sivakoti's Food Magic,Chicken Mughlai Biryani,₹330,
Sivakoti's Food Magic,Chicken Ulavacharu Biryani,₹350,
Sivakoti's Food Magic,Fish Avakai Biryani,₹360,
Sivakoti's Food Magic,Fish Biryani,₹340,
Sivakoti's Food Magic,Gongura Chicken Biryani,₹360,
Sivakoti's Food Magic,Gongura Mutton Biryani,₹400,
Sivakoti's Food Magic,Gongura Prawn Biryani,₹380,
Sivakoti's Food Magic,Mixed Mughlai Biryani,₹430,
Sivakoti's Food Magic,Mutton Fry Biryani,₹380,
Sivakoti's Food Magic,Mutton Mughlai Biryani,₹400,
Sivakoti's Food Magic,Mutton Ulavacharu Biryani,₹400,
Sivakoti's Food Magic,Prawn Avakai Biryani,₹360,
Sivakoti's Food Magic,Prawn Biryani,₹340,
Sivakoti's Food Magic,Prawn Mughlai Biryani,₹370,
Sivakoti's Food Magic,Special Chicken Biryani,₹340,
Sivakoti's Food Magic,Special Food Magic Biryani,₹510,
Sivakoti's Food Magic,Curd Rice,₹140,
Sivakoti's Food Magic,Dum Rice,₹210,
Sivakoti's Food Magic,Jeera Rice,₹240,
Sivakoti's Food Magic,Plain Rice,₹120,
Sivakoti's Food Magic,Steamed Rice,₹140,
Sivakoti's Food Magic,Baby Corn Fried Rice,₹250,
Sivakoti's Food Magic,Brown Onion Fried Rice,₹250,
Sivakoti's Food Magic,Cashew Fried Rice,₹310,
Sivakoti's Food Magic,Garlic Ginger Fried Rice,₹270,
Sivakoti's Food Magic,Mixed Veg Fried Rice,₹290,
Sivakoti's Food Magic,Mushroom Fried Rice,₹270,
Sivakoti's Food Magic,Paneer Fried Rice,₹270,
Sivakoti's Food Magic,Special Veg Fried Rice,₹310,
Sivakoti's Food Magic,Sweet Corn Fried Rice,₹250,
Sivakoti's Food Magic,Veg Fried Rice,₹220,
Sivakoti's Food Magic,Chicken Fried Rice,₹270,
Sivakoti's Food Magic,Egg Fried Rice,₹240,
Sivakoti's Food Magic,Mixed Non Veg Fried Rice,₹360,
Sivakoti's Food Magic,Prawn Fried Rice,₹290,
Sivakoti's Food Magic,Spl Prawn Fried Rice,₹340,
Sivakoti's Food Magic,Special Chicken Fried Rice,₹320,
Sivakoti's Food Magic,Veg Garlic Noodles,₹220,
Sivakoti's Food Magic,Manchow Veg Noodels,₹200,
Sivakoti's Food Magic,Chicken Garlic Noodles,₹250,
Sivakoti's Food Magic,Butter Kulcha,₹70,
Sivakoti's Food Magic,Lachha Paratha,₹80,
Sivakoti's Food Magic,Plain Kulcha,₹60,
Sivakoti's Food Magic,Plain Paratha,₹70,
Sivakoti's Food Magic,Baby Corn Manchurian,₹250,
Sivakoti's Food Magic,Baby Corn 65,₹250,
Sivakoti's Food Magic,Cashew Fry,₹320,
Sivakoti's Food Magic,Chilly Baby Corn,₹250,
Sivakoti's Food Magic,Chilly Paneer,₹280,
Sivakoti's Food Magic,Crispy American Corn,₹250,
Sivakoti's Food Magic,Crispy Baby Corn,₹250,
Sivakoti's Food Magic,Mushroom 65,₹270,
Sivakoti's Food Magic,Mushroom Manchurian,₹260,
Sivakoti's Food Magic,Paneer 65,₹280,
Sivakoti's Food Magic,Paneer Manchurian,₹270,
Sivakoti's Food Magic,Chicken Fingers,₹360,
Sivakoti's Food Magic,Chicken Manchurian,₹280,
Sivakoti's Food Magic,Chilly Chicken,₹290,
Sivakoti's Food Magic,Garlic Chicken,₹300,
Sivakoti's Food Magic,Ginger Chicken,₹300,
Sivakoti's Food Magic,Lemon Chicken,₹300,
Sivakoti's Food Magic,Schezwan Chicken,₹320,
Sivakoti's Food Magic,Apollo Fish,₹340,
Sivakoti's Food Magic,Black Pepper Prawn,₹340,
Sivakoti's Food Magic,Butter Garlic Fish,₹340,
Sivakoti's Food Magic,Butter Garlic Prawn,₹340,
Sivakoti's Food Magic,Chilly Garlic Fish,₹340,
Sivakoti's Food Magic,Chilly Garlic Prawn,₹340,
Sivakoti's Food Magic,Prawn Rost,₹360,
Sivakoti's Food Magic,Schezwan Prawn,₹340,
Sivakoti's Food Magic,Baby Corn Masala,₹260,
Sivakoti's Food Magic,Cashew Masala,₹340,
Sivakoti's Food Magic,Chashew Paneer,₹320,
Sivakoti's Food Magic,Cashew Tomato Curry,₹320,
Sivakoti's Food Magic,Dal Fry,₹220,
Sivakoti's Food Magic,Dal Thadaka,₹230,
Sivakoti's Food Magic,Green Peas Malasa,₹250,
Sivakoti's Food Magic,Kadai Paneer,₹280,
Sivakoti's Food Magic,Kadai Veg,₹260,
Sivakoti's Food Magic,Mushroom Masala,₹270,
Sivakoti's Food Magic,Methi Chaman,₹300,
Sivakoti's Food Magic,Mixed Veg Curry,₹250,
Sivakoti's Food Magic,Mutter Panner Masala,₹270,
Sivakoti's Food Magic,Paneer Butter Masala,₹270,
Sivakoti's Food Magic,Paneer Chettinad,₹300,
Sivakoti's Food Magic,Panner Keema Masala,₹320,
Sivakoti's Food Magic,Veg Butter Masala,₹260,
Sivakoti's Food Magic,Veg Chettinad,₹270,
Sivakoti's Food Magic,Veg Kolhapuri,₹270,
Sivakoti's Food Magic,Butter Chicken Curry,₹320,
Sivakoti's Food Magic,Cashew Chicken Curry,₹340,
Sivakoti's Food Magic,Chicken Chettinad,₹310,
Sivakoti's Food Magic,Chicken Curry Bone,₹280,
Sivakoti's Food Magic,Boneless Chicken Curry,₹300,
Sivakoti's Food Magic,Chicken Fry Bone,₹300,
Sivakoti's Food Magic,Boneless Chicken Fry,₹320,
Sivakoti's Food Magic,Chicken Mughlai Curry,₹320,
Sivakoti's Food Magic,Egg Bhurji,₹190,
Sivakoti's Food Magic,Egg Masala,₹220,
Sivakoti's Food Magic,Boneless Fish Curry,₹360,
Sivakoti's Food Magic,Boneless Fish Fry,₹380,
Sivakoti's Food Magic,Gongura Chicken,₹320,
Sivakoti's Food Magic,Kadai Chicken,₹300,
Sivakoti's Food Magic,Methi Chicken,₹310,
Sivakoti's Food Magic,Murg Do Pyaza,₹310,
Sivakoti's Food Magic,Mutton Curry,₹360,
Sivakoti's Food Magic,Mutton Fry,₹410,
Sivakoti's Food Magic,Mutton Gongura,₹380,
Sivakoti's Food Magic,Mutton Keema Masala,₹420,
Sivakoti's Food Magic,Mutton Mughlai Curry,₹390,
Sivakoti's Food Magic,Mutton Rogan Josh,₹380,
Sivakoti's Food Magic,Prawn Chettinad,₹360,
Sivakoti's Food Magic,Prawn Curry,₹340,
Sivakoti's Food Magic,Prawn Fry,₹380,
Sivakoti's Food Magic,Prawn Gonguru Curry,₹360,
Sivakoti's Food Magic,Prawn Iguru,₹360,
Sivakoti's Food Magic,Prawn Mughlai Curry,₹360,
Rolls Mama,Chicken Roll,₹130,"Creamy, juicy chicken, fried on tawa along with onions. This tender chicken mix ... read more"
Rolls Mama,Double Egg Roll,₹90,The magical taste of kathi roll deeply gets enhanced when mixed with egg ... read more
Rolls Mama,Chicken Lollipop,₹150,
Rolls Mama,Paneer Tikka Roll,₹180,Juicy and marinated paneer tikka fills your taste buds with a magical taste ... read more
Rolls Mama,Chicken Tikka Roll,₹180,
Rolls Mama,Veg Chowmien Roll,₹110,"A crunchy roll, loaded with cooked Chinese noodles, assorted with mayonnaise, chilli and ... read more"
Rolls Mama,French Fries,₹120,
Rolls Mama,Chicken Tikka,₹180,
Rolls Mama,Veg Sweet Corn Roll,₹110,A surplus amount of fried sweet corn is loaded into a scrumptious roll ... read more
Rolls Mama,Malai Chicken Tikka Roll,₹200,
Rolls Mama,Chilli Paneer,₹200,
Rolls Mama,Paneer Manchurian,₹200,
Rolls Mama,Double Egg Manchurian Roll [1 Piece],₹180,The authentic taste of veg manchurian when mixed with traditional kathi roll becomes ... read more
Rolls Mama,Paneer Manchurian Roll,₹180,"The undeniable taste of paneer manchurian power packed into a delicious kathi roll, ... read more"
Rolls Mama,Pepper Chicken,₹200,
Rolls Mama,Plain Paneer Roll,₹130,Tawa cooked paneer is assorted along with onions and sauces and rolled into ... read more
Rolls Mama,Paneer 65,₹200,
Rolls Mama,Chicken Seekh Kebab Roll,₹170,
Rolls Mama,Paneer Tikka,₹200,
Rolls Mama,Plain Veg Roll,₹80,"Fresh onions, Beans and Potatoes and other vegetables are fried on tawa for ... read more"
Rolls Mama,Veg Chowmien Roll,₹110,"A crunchy roll, loaded with cooked Chinese noodles, assorted with mayonnaise, chilli and ... read more"
Rolls Mama,Veg Sweet Corn Roll,₹110,A surplus amount of fried sweet corn is loaded into a scrumptious roll ... read more
Rolls Mama,Rolls Mama Special Veg Roll,₹220,Our chef has a special place in his heart for this scrumptious veg ... read more
Rolls Mama,Plain Paneer Roll,₹130,Tawa cooked paneer is assorted along with onions and sauces and rolled into ... read more
Rolls Mama,Paneer Tikka Roll,₹180,Juicy and marinated paneer tikka fills your taste buds with a magical taste ... read more
Rolls Mama,Paneer Chowmien Roll,₹150,"A crunchy roll, loaded with paneer and cooked Chinese noodles, assorted with mayonnaise, ... read more"
Rolls Mama,Paneer Manchurian Roll,₹180,"The undeniable taste of paneer manchurian power packed into a delicious kathi roll, ... read more"
Rolls Mama,Egg Roll,₹80,The magical taste of kathi roll deeply gets enhanced when mixed with egg. ... read more
Rolls Mama,Double Egg Roll,₹90,The magical taste of kathi roll deeply gets enhanced when mixed with egg ... read more
Rolls Mama,Triple Egg Roll,₹100,The magical taste of kathi roll deeply gets enhanced when mixed with egg ... read more
Rolls Mama,Single Egg Manchurian Roll [1 Piece],₹160,The authentic taste of veg manchurian when mixed with traditional kathi roll becomes ... read more
Rolls Mama,Double Egg Manchurian Roll [1 Piece],₹180,The authentic taste of veg manchurian when mixed with traditional kathi roll becomes ... read more
Rolls Mama,Single Egg Veg Roll [1 Piece],₹90,"Fresh onions, tomatoes and other veggies are added to roasted kathi roll which ... read more"
Rolls Mama,Double Egg Veg Roll [1 Piece],₹100,"Fresh onions, tomatoes and other veggies are added to roasted kathi roll which ... read more"
Rolls Mama,Chicken Roll,₹130,"Creamy, juicy chicken, fried on tawa along with onions. This tender chicken mix ... read more"
Rolls Mama,Double Chicken Roll [1 Piece],₹160,"Creamy, juicy chicken, fried on tawa along with onions. This tender chicken mix ... read more"
Rolls Mama,Single Egg Chicken Roll [1 Piece],₹140,Creamy and juicy chicken is wrapped in a hot kathi roll that is ... read more
Rolls Mama,Double Egg Chicken Roll [1 Piece],₹150,Creamy and juicy chicken is wrapped in a hot kathi roll that is ... read more
Rolls Mama,Double Egg Double Chicken Roll [1 Piece],₹200,Creamy and juicy chicken is wrapped in a hot kathi roll that is ... read more
Rolls Mama,Triple Egg Chicken Roll [1 Piece],₹160,Creamy and juicy chicken is wrapped in a hot kathi roll that is ... read more
Rolls Mama,Chicken Tikka Roll,₹180,
Rolls Mama,Malai Chicken Tikka Roll,₹200,
Rolls Mama,Chicken Seekh Kebab Roll,₹170,
Rolls Mama,Afghani Kebab Roll,₹200,
Rolls Mama,Banjara Kebab Roll,₹220,
Rolls Mama,Haryali Kebab Roll,₹200,
Rolls Mama,Single Egg Paneer Roll [1 Piece],₹130,Tawa fried paneer is mixed with onions and masala. Then it is carefully ... read more
Rolls Mama,Double Egg Paneer Roll [1 Piece],₹150,Tawa fried paneer is mixed with onions and masala. Then it is carefully ... read more
Rolls Mama,Double Egg Double Paneer Roll [1 Piece],₹180,"If you are one of those who cant just settle for regular portion, ... read more"
Rolls Mama,Chilli Chicken Roll [1 Piece],₹170,
Rolls Mama,Single Egg Chilli Chicken Roll [1 Piece],₹180,
Rolls Mama,Chicken Keema Roll [1 Piece],₹200,
Rolls Mama,Egg Chicken Keema Roll [1 Piece],₹210,
Rolls Mama,Chicken Cheese Roll [1 Piece],₹160,
Rolls Mama,Egg Chicken Cheese Roll [1 Piece],₹170,
Rolls Mama,Chicken Chowmein Roll [1 Piece],₹170,
Rolls Mama,Rolls Mama Special Non Veg Roll [1 Piece],₹300,
Rolls Mama,Butter Chicken Tikka Roll [1 Piece],₹200,
Rolls Mama,Butter Afghani Kebab Roll [1 Piece],₹200,
